"hour","offshore_f","offshore_g","onshore","pv_g","pv_c","river","lake","biogas1","biogas2","ocgt","ccgt","nuc","h2_ccgt","phs","battery1","battery4","electrolysis","hydrogen","SC","demand","ElecStr1","ElecStr4","Pump","hydrogen","elec_market","gas_market1","gas_market2","h2_market","OK"
"8483",0.00,15.24,28.91,59.94,0.00,1.69,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,4.35,0.22,0.00,84.93,0.00,-12.16,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"8484",0.00,15.60,30.92,58.45,0.00,1.68,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,4.59,0.00,0.00,85.47,0.00,-12.16,-6.20,-0.03,68.80,204.54,144.89,94.13,"OK"
"8485",0.00,15.87,31.25,50.97,0.00,1.72,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,87.42,0.00,-9.50,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8486",0.00,16.27,30.84,36.58,0.00,1.67,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,87.89,0.00,-3.45,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8487",0.00,16.85,34.70,14.31,0.00,1.48,0.00,0.00,15.55,0.00,8.86,3.31,6.68,0.00,0.00,0.00,0.00,16.28,0.00,86.19,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8488",0.00,17.39,40.90,0.08,0.00,1.48,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.21,0.00,26.04,0.00,84.46,0.00,0.00,0.00,0.00,199.13,204.54,144.89,97.04,"OK"
"8489",0.00,17.68,43.82,0.00,0.00,1.63,0.00,0.00,15.55,0.00,8.86,3.31,11.70,0.00,0.00,0.00,0.00,25.10,0.00,86.76,0.00,-0.24,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8490",0.00,17.63,44.18,0.00,0.00,1.90,0.00,0.26,15.55,0.10,8.86,3.31,12.24,4.22,0.00,0.00,0.00,26.04,0.00,92.45,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8491",0.00,17.29,43.11,0.00,0.00,2.24,2.29,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,96.54,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8492",0.00,16.80,41.25,0.00,0.00,2.24,3.03,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,94.94,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8493",0.00,15.97,38.31,0.00,0.00,2.07,3.18,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,91.15,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8494",0.00,14.84,34.60,0.00,0.00,1.85,3.94,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,86.84,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8495",0.00,13.41,30.84,0.00,0.00,1.81,6.84,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,84.51,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8496",0.00,11.88,27.73,0.00,0.00,1.69,0.00,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,10.24,0.00,26.04,0.00,83.16,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8497",0.00,10.83,25.60,0.00,0.00,1.37,0.00,0.00,15.55,0.00,8.86,3.31,12.24,4.98,0.00,12.16,0.00,26.04,0.00,79.35,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8498",0.00,10.33,24.53,0.00,0.00,1.34,5.57,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,1.04,0.00,26.04,0.00,74.42,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8499",0.00,10.16,24.69,0.00,0.00,1.37,0.00,0.07,15.55,0.03,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,72.83,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8500",0.00,10.18,25.62,0.00,0.00,1.37,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,10.62,0.00,26.04,0.00,72.20,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8501",0.00,10.40,26.80,0.00,0.00,1.43,1.92,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,72.16,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8502",0.00,10.66,27.90,0.00,0.00,1.57,0.00,3.94,15.55,1.58,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,73.32,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8503",0.00,10.95,28.43,1.82,0.00,1.76,0.00,7.67,15.55,3.07,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,77.64,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8504",0.00,11.43,29.15,17.92,0.00,2.24,0.00,0.00,15.55,0.00,8.86,3.31,7.98,0.00,0.00,0.00,0.00,18.57,0.00,80.89,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8505",0.00,11.60,28.39,37.66,0.00,2.56,0.00,0.00,13.69,0.00,7.80,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,83.14,0.00,-1.99,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8506",0.00,11.16,27.70,52.99,0.00,2.82,0.00,0.00,8.17,0.00,4.66,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,84.28,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8507",0.00,10.81,29.10,59.36,0.00,2.56,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,1.27,3.29,0.00,85.07,0.00,-12.16,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"8508",0.00,10.68,32.55,58.84,0.00,2.27,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,2.81,1.76,0.00,85.54,0.00,-12.16,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"8509",0.00,10.96,35.02,51.41,0.00,2.14,0.00,0.00,5.12,0.00,2.92,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,87.39,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8510",0.00,11.65,35.42,36.12,0.00,2.01,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,87.74,0.00,-3.42,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8511",0.00,13.63,42.24,14.33,0.00,1.97,0.00,0.00,15.55,0.00,8.86,3.31,0.30,0.00,0.00,1.13,0.00,5.09,0.00,85.78,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8512",0.00,16.17,50.87,0.08,0.00,1.96,0.00,0.00,15.55,0.00,8.86,3.31,2.28,0.00,0.00,0.00,0.00,8.57,0.00,83.54,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8513",0.00,17.49,52.57,0.00,0.00,2.15,0.00,0.00,15.55,0.00,8.86,3.31,1.57,0.00,0.00,0.00,0.00,7.33,0.00,85.95,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8514",0.00,17.88,50.48,0.00,0.00,2.39,0.00,0.00,15.55,0.00,8.86,3.31,8.22,0.00,0.00,0.00,0.00,18.99,0.00,91.14,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8515",0.00,17.87,47.03,0.00,0.00,2.80,0.00,0.00,15.55,0.00,8.86,3.31,3.35,0.00,0.00,11.40,0.00,10.44,0.00,94.62,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8516",0.00,17.59,43.28,0.00,0.00,2.86,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,5.64,0.00,26.04,0.00,93.79,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8517",0.00,16.62,39.35,0.00,0.00,2.78,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,8.00,0.00,26.04,0.00,91.16,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8518",0.00,15.50,36.42,0.00,0.00,2.73,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,8.31,0.00,26.04,0.00,87.38,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8519",0.00,14.86,34.55,0.00,0.00,2.39,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,8.08,0.00,26.04,0.00,84.29,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8520",0.00,14.47,33.36,0.00,0.00,2.34,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,3.52,0.00,26.04,0.00,78.11,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8521",0.00,14.44,33.34,0.00,0.00,1.87,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.14,0.00,26.04,0.00,74.20,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8522",0.00,14.65,33.03,0.00,0.00,1.62,0.00,0.00,15.55,0.00,8.86,3.31,7.47,0.00,0.00,0.00,0.00,17.67,0.00,68.94,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8523",0.00,15.33,34.31,0.00,0.00,1.51,0.00,0.00,15.55,0.00,8.86,3.31,3.98,0.00,0.00,0.00,0.00,11.55,0.00,67.30,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8524",0.00,16.22,35.68,0.00,0.00,1.51,0.00,0.00,15.55,0.00,8.86,3.31,1.08,0.00,0.00,0.00,0.00,6.46,0.00,66.66,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8525",0.00,17.09,36.63,0.00,0.00,1.58,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,67.09,0.00,0.00,-0.38,0.00,165.67,204.54,144.89,97.04,"OK"
"8526",0.00,17.89,37.55,0.00,0.00,1.72,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,67.50,0.00,0.00,-1.84,0.00,165.67,204.54,144.89,97.04,"OK"
"8527",0.00,18.42,36.85,1.25,0.00,2.01,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,69.44,0.00,0.00,-1.28,0.00,165.67,204.54,144.89,97.04,"OK"
"8528",0.00,18.72,37.47,13.83,0.00,2.30,0.00,0.00,5.45,0.00,3.11,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,72.54,0.00,0.00,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8529",0.00,18.45,35.26,29.81,0.00,2.61,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,75.23,0.00,-8.00,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"8530",0.00,18.22,36.52,43.97,0.00,2.69,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,7.04,0.00,0.00,76.95,0.00,-12.16,-6.20,-2.48,68.80,204.54,144.89,94.13,"OK"
"8531",0.00,17.91,37.42,52.16,0.00,2.64,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,12.37,0.00,0.00,78.58,0.00,-12.16,-6.20,-7.80,68.80,204.54,144.89,94.13,"OK"
"8532",0.00,17.44,36.74,51.77,0.00,2.45,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,8.76,0.00,0.00,81.66,0.00,-12.16,-6.20,-4.19,68.80,204.54,144.89,94.13,"OK"
"8533",0.00,17.29,35.56,45.09,0.00,2.21,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,3.38,1.19,0.00,83.19,0.00,-9.57,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"8534",0.00,17.47,33.81,31.44,0.00,1.99,0.00,0.00,2.45,0.00,1.40,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,83.22,0.00,0.00,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8535",0.00,18.33,36.95,11.29,0.00,2.02,0.00,0.00,15.55,0.00,8.86,3.31,0.34,0.00,0.00,0.00,0.00,5.17,0.00,81.10,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8536",0.00,19.54,44.71,0.04,0.00,2.05,0.00,0.00,15.55,0.00,8.86,3.31,0.89,0.00,0.00,0.00,0.00,6.13,0.00,79.41,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8537",0.00,20.05,48.25,0.00,0.00,2.10,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,81.29,0.00,0.00,-1.28,0.00,165.67,204.54,144.89,97.04,"OK"
"8538",0.00,19.93,48.10,0.00,0.00,2.56,0.00,0.00,15.55,0.00,8.86,3.31,3.14,0.00,0.00,0.00,0.00,10.07,0.00,85.90,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8539",0.00,19.25,45.35,0.00,0.00,3.14,0.00,0.00,15.55,0.00,8.86,3.31,9.17,0.00,0.00,0.00,0.00,20.65,0.00,89.08,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8540",0.00,18.17,40.95,0.00,0.00,3.04,0.00,7.67,15.55,3.07,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,89.65,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8541",0.00,16.60,34.88,0.00,0.00,2.79,0.00,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.85,0.00,26.04,0.00,86.74,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8542",0.00,14.32,27.99,0.00,0.00,2.52,0.82,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,5.34,0.00,26.04,0.00,82.60,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8543",0.00,11.99,22.13,0.00,0.00,2.37,0.00,2.20,15.55,0.88,8.86,3.31,12.24,7.20,0.00,12.16,0.00,26.04,0.00,81.14,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8544",0.00,10.09,18.18,0.00,0.00,2.22,12.86,2.26,15.55,0.91,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,75.86,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8545",0.00,9.09,16.32,0.00,0.00,1.70,7.31,0.00,15.55,0.00,8.86,3.31,12.24,0.88,0.00,12.16,0.00,26.04,0.00,71.87,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8546",0.00,8.67,15.59,0.00,0.00,1.47,12.86,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,3.54,0.00,26.04,0.00,66.54,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8547",0.00,9.03,16.50,0.00,0.00,1.43,0.00,2.02,15.55,0.81,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,64.35,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8548",0.00,9.90,18.22,0.00,0.00,1.42,1.94,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,63.09,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8549",0.00,10.81,19.58,0.00,0.00,1.46,0.00,16.03,15.55,6.41,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,62.68,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8550",0.00,11.65,20.75,0.00,0.00,1.51,0.00,0.00,15.55,0.00,8.86,3.31,12.24,3.25,0.00,0.00,0.00,26.04,0.00,61.58,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8551",0.00,12.23,21.71,1.34,0.00,1.64,0.00,1.67,15.55,0.67,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,62.00,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8552",0.00,12.53,22.67,15.83,0.00,1.87,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,63.86,0.00,0.00,-1.20,0.00,165.67,204.54,144.89,97.04,"OK"
"8553",0.00,11.55,21.60,34.07,0.00,2.47,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,66.25,0.00,-9.55,-6.06,0.00,165.67,204.54,144.89,97.04,"OK"
"8554",0.00,9.63,19.13,48.25,0.00,2.60,0.00,0.00,7.10,0.00,4.05,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,68.61,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8555",0.00,8.26,17.69,55.59,0.00,2.67,0.00,0.00,1.98,0.00,1.13,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,70.30,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8556",0.00,7.77,17.79,55.01,0.00,2.59,0.00,0.00,8.15,0.00,4.65,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,72.76,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"8557",0.00,7.77,18.68,47.40,0.00,2.42,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,74.23,0.00,-8.02,-6.20,0.00,165.67,204.54,144.89,97.04,"OK"
"8558",0.00,8.27,19.19,32.04,0.00,2.13,0.00,0.00,15.55,0.00,8.86,3.31,0.71,0.00,0.00,0.00,0.00,5.81,0.00,74.51,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8559",0.00,9.82,23.86,11.49,0.00,2.00,0.00,3.49,15.55,1.40,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,72.98,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8560",0.00,11.15,28.74,0.06,0.00,1.98,0.00,10.54,15.55,4.22,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,70.56,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8561",0.00,11.56,28.23,0.00,0.00,2.24,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,4.83,0.00,26.04,0.00,71.27,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8562",0.00,11.11,25.52,0.00,0.00,2.74,0.00,29.71,15.55,11.88,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,75.67,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8563",0.00,10.06,22.35,0.00,0.00,3.14,0.00,51.37,15.55,20.55,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,80.51,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8564",0.00,8.82,19.25,0.00,0.00,2.90,0.00,62.40,15.55,24.96,8.86,3.31,12.24,0.00,0.00,2.38,0.00,26.04,0.00,82.72,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8565",0.00,7.41,16.47,0.00,0.00,2.56,0.00,44.78,15.55,17.91,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,80.94,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8566",0.00,6.21,14.52,0.00,0.00,2.34,12.86,42.23,15.55,16.89,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,77.23,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8567",0.00,5.52,13.68,0.00,0.00,2.20,12.86,43.63,15.55,17.45,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.12,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8568",0.00,5.26,13.54,0.00,0.00,2.19,12.86,43.99,15.55,17.60,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,75.85,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8569",0.00,5.49,14.16,0.00,0.00,1.75,12.86,35.57,15.55,14.23,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,72.89,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8570",0.00,5.91,14.95,0.00,0.00,1.46,0.00,48.16,15.55,19.26,8.86,3.31,12.24,0.00,0.00,1.57,0.00,26.04,0.00,67.58,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8571",0.00,6.38,15.65,0.00,0.00,1.33,0.00,43.35,15.55,17.34,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,65.11,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8572",0.00,6.68,16.08,0.00,0.00,1.36,0.00,5.24,15.55,2.10,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,62.79,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8573",0.00,6.56,15.82,0.00,0.00,1.41,0.00,31.87,15.55,12.75,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,60.95,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8574",0.00,6.07,15.20,0.00,0.00,1.59,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,11.93,0.00,26.04,0.00,59.20,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8575",0.00,5.28,14.37,1.58,0.00,1.77,0.00,30.72,15.55,12.29,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,59.70,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8576",0.00,4.47,12.71,17.63,0.00,1.91,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,1.19,0.00,26.04,0.00,62.33,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8577",0.00,3.85,10.96,35.96,0.00,2.16,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,65.54,0.00,-11.82,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8578",0.00,3.45,9.81,48.38,0.00,2.36,0.00,0.00,15.55,0.00,8.86,3.31,4.23,0.00,0.00,0.00,0.00,11.99,0.00,68.24,0.00,-12.16,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8579",0.00,3.25,9.13,54.05,0.00,2.18,0.00,0.00,15.55,0.00,8.86,3.31,1.20,0.00,0.00,0.00,0.00,6.68,0.00,69.83,0.00,-12.16,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8580",0.00,3.38,9.16,53.57,0.00,2.09,0.00,0.00,15.55,0.00,8.86,3.31,4.14,0.00,0.00,0.00,0.00,11.83,0.00,72.34,0.00,-12.16,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8581",0.00,3.75,9.80,46.70,0.00,2.03,0.00,0.00,15.55,0.00,8.86,3.31,3.48,0.00,0.00,0.00,0.00,10.67,0.00,73.42,0.00,-4.52,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8582",0.00,4.52,11.01,33.08,0.00,1.59,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.38,0.00,-1.23,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"8583",0.00,5.72,14.35,12.30,0.00,1.50,0.00,4.24,15.55,1.69,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,72.13,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8584",0.00,6.81,18.67,0.07,0.00,1.43,0.00,16.05,15.55,6.42,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,69.97,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8585",0.00,7.29,20.93,0.00,0.00,1.56,0.00,44.42,15.55,17.77,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,71.97,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8586",0.00,7.32,21.05,0.00,0.00,1.86,0.00,55.58,15.55,22.23,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.89,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8587",0.00,7.14,19.56,0.00,0.00,2.10,12.86,39.34,15.55,15.74,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.81,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8588",0.00,6.95,17.68,0.00,0.00,1.92,12.86,25.58,15.55,10.23,8.86,3.31,12.24,0.00,0.00,9.73,0.00,26.04,0.00,83.78,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8589",0.00,6.24,15.76,0.00,0.00,1.57,12.86,52.43,15.55,20.97,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.81,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8590",0.00,5.24,14.41,0.00,0.00,1.57,12.86,49.07,15.55,19.63,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,78.12,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8591",0.00,4.35,13.88,0.00,0.00,1.80,12.86,48.38,15.55,19.35,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.65,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8592",0.00,3.77,14.25,0.00,0.00,1.68,12.86,52.34,15.55,20.94,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,77.90,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8593",0.00,3.54,15.31,0.00,0.00,1.62,12.86,41.87,15.55,16.75,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,74.48,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8594",0.00,3.71,16.74,0.00,0.00,1.56,12.86,25.67,15.55,10.27,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,69.55,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8595",0.00,4.02,17.86,0.00,0.00,1.38,12.86,18.45,15.55,7.38,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,67.90,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"8596",0.00,4.41,18.40,0.00,0.00,1.23,0.00,46.30,15.55,18.52,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,66.97,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
